date,trust,dept,beds,patients,source_file,nurses_min_needed
2025-02-01,University Hospitals Birmingham NHS Foundation Trust,G&A Paediatric,78,69,Beds Sitrep Data Feb 2025.csv,18
2025-03-01,University Hospitals Birmingham NHS Foundation Trust,G&A Paediatric,78,66,Beds Situation Report March 2025.csv,17
2024-12-01,University Hospitals Bristol and Weston NHS Foundation Trust,Critical Care Adult,56,50,Dec 2024 Beds Sitrep Data.csv,25
2025-01-01,University Hospitals Bristol and Weston NHS Foundation Trust,Critical Care Adult,55,53,Beds Sitrep Data Jan 2025.csv,27
2025-02-01,University Hospitals Bristol and Weston NHS Foundation Trust,Critical Care Adult,55,53,Beds Sitrep Data Feb 2025.csv,27
2025-03-01,University Hospitals Bristol and Weston NHS Foundation Trust,Critical Care Adult,55,50,Beds Situation Report March 2025.csv,25
2024-12-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Adult,889,830,Dec 2024 Beds Sitrep Data.csv,166
2025-01-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Adult,913,839,Beds Sitrep Data Jan 2025.csv,168
2025-02-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Adult,907,834,Beds Sitrep Data Feb 2025.csv,167
2025-03-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Adult,891,822,Beds Situation Report March 2025.csv,165
2024-12-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Paediatric,138,111,Dec 2024 Beds Sitrep Data.csv,28
2025-01-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Paediatric,142,113,Beds Sitrep Data Jan 2025.csv,29
2025-02-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Paediatric,142,129,Beds Sitrep Data Feb 2025.csv,33
2025-03-01,University Hospitals Bristol and Weston NHS Foundation Trust,G&A Paediatric,143,128,Beds Situation Report March 2025.csv,32
2024-12-01,University Hospitals Coventry and Warwickshire NHS Trust,Critical Care Adult,44,35,Dec 2024 Beds Sitrep Data.csv,18
2025-01-01,University Hospitals Coventry and Warwickshire NHS Trust,Critical Care Adult,44,37,Beds Sitrep Data Jan 2025.csv,19
2025-02-01,University Hospitals Coventry and Warwickshire NHS Trust,Critical Care Adult,44,38,Beds Sitrep Data Feb 2025.csv,19
2025-03-01,University Hospitals Coventry and Warwickshire NHS Trust,Critical Care Adult,44,35,Beds Situation Report March 2025.csv,18
2024-12-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Adult,1018,999,Dec 2024 Beds Sitrep Data.csv,200
2025-01-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Adult,1030,1022,Beds Sitrep Data Jan 2025.csv,205
2025-02-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Adult,1031,1021,Beds Sitrep Data Feb 2025.csv,205
2025-03-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Adult,1029,1010,Beds Situation Report March 2025.csv,202
2024-12-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Paediatric,59,42,Dec 2024 Beds Sitrep Data.csv,11
2025-01-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Paediatric,59,43,Beds Sitrep Data Jan 2025.csv,11
2025-02-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Paediatric,59,44,Beds Sitrep Data Feb 2025.csv,11
2025-03-01,University Hospitals Coventry and Warwickshire NHS Trust,G&A Paediatric,59,43,Beds Situation Report March 2025.csv,11
2024-12-01,University Hospitals Dorset NHS Foundation Trust,Critical Care Adult,22,17,Dec 2024 Beds Sitrep Data.csv,9
2025-01-01,University Hospitals Dorset NHS Foundation Trust,Critical Care Adult,22,18,Beds Sitrep Data Jan 2025.csv,9
2025-02-01,University Hospitals Dorset NHS Foundation Trust,Critical Care Adult,22,17,Beds Sitrep Data Feb 2025.csv,9
2025-03-01,University Hospitals Dorset NHS Foundation Trust,Critical Care Adult,22,17,Beds Situation Report March 2025.csv,9
2024-12-01,University Hospitals Dorset NHS Foundation Trust,G&A Adult,1080,1016,Dec 2024 Beds Sitrep Data.csv,204
2025-01-01,University Hospitals Dorset NHS Foundation Trust,G&A Adult,1088,1038,Beds Sitrep Data Jan 2025.csv,208
2025-02-01,University Hospitals Dorset NHS Foundation Trust,G&A Adult,1076,1033,Beds Sitrep Data Feb 2025.csv,207
2025-03-01,University Hospitals Dorset NHS Foundation Trust,G&A Adult,1102,1031,Beds Situation Report March 2025.csv,207
2024-12-01,University Hospitals Dorset NHS Foundation Trust,G&A Paediatric,26,18,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,University Hospitals Dorset NHS Foundation Trust,G&A Paediatric,26,14,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,University Hospitals Dorset NHS Foundation Trust,G&A Paediatric,26,16,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,University Hospitals Dorset NHS Foundation Trust,G&A Paediatric,26,19,Beds Situation Report March 2025.csv,5
2024-12-01,University Hospitals Plymouth NHS Trust,Critical Care Adult,46,31,Dec 2024 Beds Sitrep Data.csv,16
2025-01-01,University Hospitals Plymouth NHS Trust,Critical Care Adult,46,27,Beds Sitrep Data Jan 2025.csv,14
2025-02-01,University Hospitals Plymouth NHS Trust,Critical Care Adult,46,30,Beds Sitrep Data Feb 2025.csv,15
2025-03-01,University Hospitals Plymouth NHS Trust,Critical Care Adult,46,29,Beds Situation Report March 2025.csv,15
2024-12-01,University Hospitals Plymouth NHS Trust,G&A Adult,1055,957,Dec 2024 Beds Sitrep Data.csv,192
2025-01-01,University Hospitals Plymouth NHS Trust,G&A Adult,1019,970,Beds Sitrep Data Jan 2025.csv,194
2025-02-01,University Hospitals Plymouth NHS Trust,G&A Adult,1007,972,Beds Sitrep Data Feb 2025.csv,195
2025-03-01,University Hospitals Plymouth NHS Trust,G&A Adult,1017,980,Beds Situation Report March 2025.csv,196
2024-12-01,University Hospitals Plymouth NHS Trust,G&A Paediatric,61,25,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,University Hospitals Plymouth NHS Trust,G&A Paediatric,58,22,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,University Hospitals Plymouth NHS Trust,G&A Paediatric,54,19,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,University Hospitals Plymouth NHS Trust,G&A Paediatric,63,26,Beds Situation Report March 2025.csv,7
2024-12-01,University Hospitals Sussex NHS Foundation Trust,Critical Care Adult,65,56,Dec 2024 Beds Sitrep Data.csv,28
2025-01-01,University Hospitals Sussex NHS Foundation Trust,Critical Care Adult,66,61,Beds Sitrep Data Jan 2025.csv,31
2025-02-01,University Hospitals Sussex NHS Foundation Trust,Critical Care Adult,66,59,Beds Sitrep Data Feb 2025.csv,30
2025-03-01,University Hospitals Sussex NHS Foundation Trust,Critical Care Adult,62,56,Beds Situation Report March 2025.csv,28
2024-12-01,University Hospitals Sussex NHS Foundation Trust,G&A Adult,1683,1615,Dec 2024 Beds Sitrep Data.csv,323
2025-01-01,University Hospitals Sussex NHS Foundation Trust,G&A Adult,1734,1653,Beds Sitrep Data Jan 2025.csv,331
2025-02-01,University Hospitals Sussex NHS Foundation Trust,G&A Adult,1770,1672,Beds Sitrep Data Feb 2025.csv,335
2025-03-01,University Hospitals Sussex NHS Foundation Trust,G&A Adult,1752,1650,Beds Situation Report March 2025.csv,330
2024-12-01,University Hospitals Sussex NHS Foundation Trust,G&A Paediatric,85,68,Dec 2024 Beds Sitrep Data.csv,17
2025-01-01,University Hospitals Sussex NHS Foundation Trust,G&A Paediatric,87,77,Beds Sitrep Data Jan 2025.csv,20
2025-02-01,University Hospitals Sussex NHS Foundation Trust,G&A Paediatric,85,72,Beds Sitrep Data Feb 2025.csv,18
2025-03-01,University Hospitals Sussex NHS Foundation Trust,G&A Paediatric,87,74,Beds Situation Report March 2025.csv,19
2024-12-01,University Hospitals of Derby and Burton NHS Foundation Trust,Critical Care Adult,52,45,Dec 2024 Beds Sitrep Data.csv,23
2025-01-01,University Hospitals of Derby and Burton NHS Foundation Trust,Critical Care Adult,52,47,Beds Sitrep Data Jan 2025.csv,24
2025-02-01,University Hospitals of Derby and Burton NHS Foundation Trust,Critical Care Adult,52,42,Beds Sitrep Data Feb 2025.csv,21
2025-03-01,University Hospitals of Derby and Burton NHS Foundation Trust,Critical Care Adult,52,43,Beds Situation Report March 2025.csv,22
2024-12-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Adult,1438,1330,Dec 2024 Beds Sitrep Data.csv,266
2025-01-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Adult,1451,1369,Beds Sitrep Data Jan 2025.csv,274
2025-02-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Adult,1420,1357,Beds Sitrep Data Feb 2025.csv,272
2025-03-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Adult,1437,1363,Beds Situation Report March 2025.csv,273
2024-12-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Paediatric,40,26,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Paediatric,40,24,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Paediatric,40,24,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,University Hospitals of Derby and Burton NHS Foundation Trust,G&A Paediatric,40,34,Beds Situation Report March 2025.csv,9
2024-12-01,University Hospitals of Leicester NHS Trust,Critical Care Adult,86,56,Dec 2024 Beds Sitrep Data.csv,28
2025-01-01,University Hospitals of Leicester NHS Trust,Critical Care Adult,86,54,Beds Sitrep Data Jan 2025.csv,27
2025-02-01,University Hospitals of Leicester NHS Trust,Critical Care Adult,86,56,Beds Sitrep Data Feb 2025.csv,28
2025-03-01,University Hospitals of Leicester NHS Trust,Critical Care Adult,86,53,Beds Situation Report March 2025.csv,27
2024-12-01,University Hospitals of Leicester NHS Trust,G&A Adult,1625,1485,Dec 2024 Beds Sitrep Data.csv,297
2025-01-01,University Hospitals of Leicester NHS Trust,G&A Adult,1629,1539,Beds Sitrep Data Jan 2025.csv,308
2025-02-01,University Hospitals of Leicester NHS Trust,G&A Adult,1649,1512,Beds Sitrep Data Feb 2025.csv,303
2025-03-01,University Hospitals of Leicester NHS Trust,G&A Adult,1679,1497,Beds Situation Report March 2025.csv,300
2024-12-01,University Hospitals of Leicester NHS Trust,G&A Paediatric,108,79,Dec 2024 Beds Sitrep Data.csv,20
2025-01-01,University Hospitals of Leicester NHS Trust,G&A Paediatric,108,83,Beds Sitrep Data Jan 2025.csv,21
2025-02-01,University Hospitals of Leicester NHS Trust,G&A Paediatric,112,95,Beds Sitrep Data Feb 2025.csv,24
2025-03-01,University Hospitals of Leicester NHS Trust,G&A Paediatric,119,96,Beds Situation Report March 2025.csv,24
2024-12-01,University Hospitals of Morecambe Bay NHS Foundation Trust,Critical Care Adult,14,9,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,University Hospitals of Morecambe Bay NHS Foundation Trust,Critical Care Adult,14,9,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,University Hospitals of Morecambe Bay NHS Foundation Trust,Critical Care Adult,14,11,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,University Hospitals of Morecambe Bay NHS Foundation Trust,Critical Care Adult,14,7,Beds Situation Report March 2025.csv,4
2024-12-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Adult,572,520,Dec 2024 Beds Sitrep Data.csv,104
2025-01-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Adult,590,539,Beds Sitrep Data Jan 2025.csv,108
2025-02-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Adult,588,544,Beds Sitrep Data Feb 2025.csv,109
2025-03-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Adult,560,541,Beds Situation Report March 2025.csv,109
2024-12-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Paediatric,33,16,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Paediatric,33,12,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Paediatric,33,16,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,University Hospitals of Morecambe Bay NHS Foundation Trust,G&A Paediatric,33,15,Beds Situation Report March 2025.csv,4
2024-12-01,University Hospitals of North Midlands NHS Trust,Critical Care Adult,66,56,Dec 2024 Beds Sitrep Data.csv,28
2025-01-01,University Hospitals of North Midlands NHS Trust,Critical Care Adult,66,59,Beds Sitrep Data Jan 2025.csv,30
2025-02-01,University Hospitals of North Midlands NHS Trust,Critical Care Adult,66,55,Beds Sitrep Data Feb 2025.csv,28
2025-03-01,University Hospitals of North Midlands NHS Trust,Critical Care Adult,66,56,Beds Situation Report March 2025.csv,28
2024-12-01,University Hospitals of North Midlands NHS Trust,G&A Adult,1322,1217,Dec 2024 Beds Sitrep Data.csv,244
2025-01-01,University Hospitals of North Midlands NHS Trust,G&A Adult,1334,1250,Beds Sitrep Data Jan 2025.csv,250
2025-02-01,University Hospitals of North Midlands NHS Trust,G&A Adult,1334,1241,Beds Sitrep Data Feb 2025.csv,249
2025-03-01,University Hospitals of North Midlands NHS Trust,G&A Adult,1336,1236,Beds Situation Report March 2025.csv,248
2024-12-01,University Hospitals of North Midlands NHS Trust,G&A Paediatric,57,45,Dec 2024 Beds Sitrep Data.csv,12
2025-01-01,University Hospitals of North Midlands NHS Trust,G&A Paediatric,66,46,Beds Sitrep Data Jan 2025.csv,12
2025-02-01,University Hospitals of North Midlands NHS Trust,G&A Paediatric,66,48,Beds Sitrep Data Feb 2025.csv,12
2025-03-01,University Hospitals of North Midlands NHS Trust,G&A Paediatric,66,47,Beds Situation Report March 2025.csv,12
2024-10-01,WALSALL HEALTHCARE NHS TRUST,Critical Care Adult,13,9,October 2024 Beds Sitrep Data.csv,5
2024-11-01,WALSALL HEALTHCARE NHS TRUST,Critical Care Adult,13,9,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,WALSALL HEALTHCARE NHS TRUST,G&A Adult,516,507,October 2024 Beds Sitrep Data.csv,102
2024-11-01,WALSALL HEALTHCARE NHS TRUST,G&A Adult,520,510,Beds Sitrep Data Nov 2024.csv,102
2024-10-01,WALSALL HEALTHCARE NHS TRUST,G&A Paediatric,45,35,October 2024 Beds Sitrep Data.csv,9
2024-11-01,WALSALL HEALTHCARE NHS TRUST,G&A Paediatric,45,35,Beds Sitrep Data Nov 2024.csv,9
2024-10-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,18,15,October 2024 Beds Sitrep Data.csv,8
2024-11-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,17,13,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,515,501,October 2024 Beds Sitrep Data.csv,101
2024-11-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,523,507,Beds Sitrep Data Nov 2024.csv,102
2024-10-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,40,23,October 2024 Beds Sitrep Data.csv,6
2024-11-01,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,40,25,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Critical Care Adult,19,15,October 2024 Beds Sitrep Data.csv,8
2024-11-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Critical Care Adult,19,14,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,G&A Adult,596,558,October 2024 Beds Sitrep Data.csv,112
2024-11-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,G&A Adult,598,552,Beds Sitrep Data Nov 2024.csv,111
2024-10-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,G&A Paediatric,38,19,October 2024 Beds Sitrep Data.csv,5
2024-11-01,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,G&A Paediatric,38,23,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,WEST SUFFOLK NHS FOUNDATION TRUST,Critical Care Adult,16,14,October 2024 Beds Sitrep Data.csv,7
2024-11-01,WEST SUFFOLK NHS FOUNDATION TRUST,Critical Care Adult,16,15,Beds Sitrep Data Nov 2024.csv,8
2024-10-01,WEST SUFFOLK NHS FOUNDATION TRUST,G&A Adult,436,410,October 2024 Beds Sitrep Data.csv,82
2024-11-01,WEST SUFFOLK NHS FOUNDATION TRUST,G&A Adult,438,410,Beds Sitrep Data Nov 2024.csv,82
2024-10-01,WEST SUFFOLK NHS FOUNDATION TRUST,G&A Paediatric,15,10,October 2024 Beds Sitrep Data.csv,3
2024-11-01,WEST SUFFOLK NHS FOUNDATION TRUST,G&A Paediatric,15,12,Beds Sitrep Data Nov 2024.csv,3
2024-10-01,WHITTINGTON HEALTH NHS TRUST,Critical Care Adult,11,9,October 2024 Beds Sitrep Data.csv,5
2024-11-01,WHITTINGTON HEALTH NHS TRUST,Critical Care Adult,11,10,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,WHITTINGTON HEALTH NHS TRUST,G&A Adult,243,237,October 2024 Beds Sitrep Data.csv,48
2024-11-01,WHITTINGTON HEALTH NHS TRUST,G&A Adult,242,239,Beds Sitrep Data Nov 2024.csv,48
2024-10-01,WHITTINGTON HEALTH NHS TRUST,G&A Paediatric,17,13,October 2024 Beds Sitrep Data.csv,4
2024-11-01,WHITTINGTON HEALTH NHS TRUST,G&A Paediatric,17,15,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,18,13,October 2024 Beds Sitrep Data.csv,7
2024-11-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,17,12,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,G&A Adult,731,696,October 2024 Beds Sitrep Data.csv,140
2024-11-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,G&A Adult,712,676,Beds Sitrep Data Nov 2024.csv,136
2024-10-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,19,14,October 2024 Beds Sitrep Data.csv,4
2024-11-01,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,18,14,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Critical Care Adult,15,11,October 2024 Beds Sitrep Data.csv,6
2024-11-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Critical Care Adult,15,12,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,G&A Adult,811,765,October 2024 Beds Sitrep Data.csv,153
2024-11-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,G&A Adult,824,778,Beds Sitrep Data Nov 2024.csv,156
2024-10-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,G&A Paediatric,31,22,October 2024 Beds Sitrep Data.csv,6
2024-11-01,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,G&A Paediatric,31,25,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Critical Care Adult,11,7,October 2024 Beds Sitrep Data.csv,4
2024-11-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Critical Care Adult,11,6,Beds Sitrep Data Nov 2024.csv,3
2024-10-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",G&A Adult,385,385,October 2024 Beds Sitrep Data.csv,77
2024-11-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",G&A Adult,395,395,Beds Sitrep Data Nov 2024.csv,79
2024-10-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",G&A Paediatric,0,0,October 2024 Beds Sitrep Data.csv,0
2024-11-01,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",G&A Paediatric,0,0,Beds Sitrep Data Nov 2024.csv,0
2024-10-01,WYE VALLEY NHS TRUST,Critical Care Adult,8,7,October 2024 Beds Sitrep Data.csv,4
2024-11-01,WYE VALLEY NHS TRUST,Critical Care Adult,8,6,Beds Sitrep Data Nov 2024.csv,3
2024-10-01,WYE VALLEY NHS TRUST,G&A Adult,320,319,October 2024 Beds Sitrep Data.csv,64
2024-11-01,WYE VALLEY NHS TRUST,G&A Adult,315,313,Beds Sitrep Data Nov 2024.csv,63
2024-10-01,WYE VALLEY NHS TRUST,G&A Paediatric,16,16,October 2024 Beds Sitrep Data.csv,4
2024-11-01,WYE VALLEY NHS TRUST,G&A Paediatric,17,17,Beds Sitrep Data Nov 2024.csv,5
2024-12-01,Walsall Healthcare NHS Trust,Critical Care Adult,13,11,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Walsall Healthcare NHS Trust,Critical Care Adult,13,11,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Walsall Healthcare NHS Trust,Critical Care Adult,13,9,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Walsall Healthcare NHS Trust,Critical Care Adult,13,9,Beds Situation Report March 2025.csv,5
2024-12-01,Walsall Healthcare NHS Trust,G&A Adult,527,509,Dec 2024 Beds Sitrep Data.csv,102
2025-01-01,Walsall Healthcare NHS Trust,G&A Adult,529,519,Beds Sitrep Data Jan 2025.csv,104
2025-02-01,Walsall Healthcare NHS Trust,G&A Adult,527,519,Beds Sitrep Data Feb 2025.csv,104
2025-03-01,Walsall Healthcare NHS Trust,G&A Adult,503,491,Beds Situation Report March 2025.csv,99
2024-12-01,Walsall Healthcare NHS Trust,G&A Paediatric,45,29,Dec 2024 Beds Sitrep Data.csv,8
2025-01-01,Walsall Healthcare NHS Trust,G&A Paediatric,45,31,Beds Sitrep Data Jan 2025.csv,8
2025-02-01,Walsall Healthcare NHS Trust,G&A Paediatric,45,29,Beds Sitrep Data Feb 2025.csv,8
2025-03-01,Walsall Healthcare NHS Trust,G&A Paediatric,45,30,Beds Situation Report March 2025.csv,8
2024-12-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Critical Care Adult,17,14,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Critical Care Adult,17,16,Beds Sitrep Data Jan 2025.csv,8
2025-02-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Critical Care Adult,17,15,Beds Sitrep Data Feb 2025.csv,8
2025-03-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Critical Care Adult,17,14,Beds Situation Report March 2025.csv,7
2024-12-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,G&A Adult,534,509,Dec 2024 Beds Sitrep Data.csv,102
2025-01-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,G&A Adult,545,529,Beds Sitrep Data Jan 2025.csv,106
2025-02-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,G&A Adult,557,537,Beds Sitrep Data Feb 2025.csv,108
2025-03-01,Warrington and Halton Teaching Hospitals NHS Foundation Trust,G&A Adult,546,526,Beds Situation Report March 2025.csv,106
